timestamp,wp_index,goal_x,goal_y,current_x,current_y,current_yaw_rad,distance_error,heading_error_rad,cmd_linear_x,cmd_angular_z
12361.7782,9,-0.9230,-3.9030,-0.6964,-4.1629,2.3812,0.3448,-0.0933,0.0000,-0.0233
12361.7949,9,-0.9230,-3.9030,-0.6964,-4.1628,2.3809,0.3447,-0.0929,0.0000,-0.0232
12361.8116,9,-0.9230,-3.9030,-0.6964,-4.1629,2.3805,0.3448,-0.0926,0.0000,-0.0232
12361.8282,9,-0.9230,-3.9030,-0.6964,-4.1629,2.3802,0.3448,-0.0923,0.0000,-0.0231
12361.8449,9,-0.9230,-3.9030,-0.6963,-4.1630,2.3799,0.3449,-0.0920,0.0000,-0.0230
12361.8616,9,-0.9230,-3.9030,-0.6962,-4.1630,2.3796,0.3450,-0.0916,0.0000,-0.0229
12361.8783,9,-0.9230,-3.9030,-0.6961,-4.1630,2.3793,0.3451,-0.0911,0.0000,-0.0228
12361.8949,9,-0.9230,-3.9030,-0.6961,-4.1630,2.3789,0.3451,-0.0906,0.0000,-0.0226
12361.9116,9,-0.9230,-3.9030,-0.6961,-4.1629,2.3786,0.3450,-0.0901,0.0000,-0.0225
12361.9283,9,-0.9230,-3.9030,-0.6962,-4.1628,2.3783,0.3449,-0.0898,0.0000,-0.0224
12361.9449,9,-0.9230,-3.9030,-0.6962,-4.1627,2.3780,0.3448,-0.0894,0.0000,-0.0223
12361.9616,9,-0.9230,-3.9030,-0.6963,-4.1626,2.3777,0.3447,-0.0891,0.0000,-0.0223
12361.9783,9,-0.9230,-3.9030,-0.6963,-4.1626,2.3774,0.3446,-0.0888,0.0000,-0.0222
12361.9950,9,-0.9230,-3.9030,-0.6964,-4.1626,2.3771,0.3446,-0.0886,0.0000,-0.0221
12362.0117,9,-0.9230,-3.9030,-0.6964,-4.1626,2.3767,0.3446,-0.0882,0.0000,-0.0220
12362.0283,9,-0.9230,-3.9030,-0.6963,-4.1626,2.3764,0.3446,-0.0877,0.0000,-0.0219
12362.0449,9,-0.9230,-3.9030,-0.6963,-4.1626,2.3760,0.3447,-0.0873,0.0000,-0.0218
12362.0617,9,-0.9230,-3.9030,-0.6962,-4.1626,2.3756,0.3447,-0.0867,0.1723,0.0000
12362.0783,9,-0.9230,-3.9030,-0.6962,-4.1625,2.3751,0.3447,-0.0861,0.1723,0.0000
12362.0949,9,-0.9230,-3.9030,-0.6962,-4.1625,2.3747,0.3447,-0.0856,0.1723,0.0000
12362.1116,9,-0.9230,-3.9030,-0.6962,-4.1625,2.3744,0.3446,-0.0852,0.1723,0.0000
12362.1283,9,-0.9230,-3.9030,-0.6962,-4.1624,2.3740,0.3446,-0.0848,0.1723,0.0000
12362.1449,9,-0.9230,-3.9030,-0.6962,-4.1624,2.3737,0.3445,-0.0845,0.1723,0.0000
12362.1616,9,-0.9230,-3.9030,-0.6963,-4.1624,2.3734,0.3445,-0.0843,0.1722,0.0000
12362.1782,9,-0.9230,-3.9030,-0.6964,-4.1623,2.3731,0.3444,-0.0841,0.1722,0.0000
12362.1949,9,-0.9230,-3.9030,-0.6967,-4.1621,2.3728,0.3441,-0.0841,0.1720,0.0000
12362.2116,9,-0.9230,-3.9030,-0.6975,-4.1615,2.3721,0.3430,-0.0839,0.1715,0.0000
12362.2283,9,-0.9230,-3.9030,-0.6987,-4.1601,2.3707,0.3412,-0.0825,0.1706,0.0000
12362.2449,9,-0.9230,-3.9030,-0.7005,-4.1580,2.3688,0.3384,-0.0804,0.1692,0.0000
12362.2616,9,-0.9230,-3.9030,-0.7027,-4.1554,2.3672,0.3351,-0.0788,0.1675,0.0000
12362.2783,9,-0.9230,-3.9030,-0.7052,-4.1526,2.3669,0.3313,-0.0787,0.1656,0.0000
12362.2949,9,-0.9230,-3.9030,-0.7080,-4.1498,2.3677,0.3273,-0.0802,0.1637,0.0000
12362.3115,9,-0.9230,-3.9030,-0.7110,-4.1472,2.3693,0.3234,-0.0835,0.1617,0.0000
12362.3282,9,-0.9230,-3.9030,-0.7138,-4.1449,2.3699,0.3198,-0.0859,0.1599,0.0000
12362.3449,9,-0.9230,-3.9030,-0.7163,-4.1430,2.3692,0.3167,-0.0874,0.0000,-0.0218
12362.3615,9,-0.9230,-3.9030,-0.7183,-4.1413,2.3678,0.3141,-0.0874,0.0000,-0.0218
12362.3782,9,-0.9230,-3.9030,-0.7201,-4.1398,2.3667,0.3119,-0.0874,0.0000,-0.0218
12362.3949,9,-0.9230,-3.9030,-0.7215,-4.1385,2.3666,0.3099,-0.0880,0.0000,-0.0220
12362.4116,9,-0.9230,-3.9030,-0.7227,-4.1372,2.3675,0.3081,-0.0892,0.0000,-0.0223
12362.4283,9,-0.9230,-3.9030,-0.7241,-4.1358,2.3686,0.3062,-0.0909,0.0000,-0.0227
12362.4449,9,-0.9230,-3.9030,-0.7256,-4.1345,2.3688,0.3042,-0.0920,0.0000,-0.0230
12362.4616,9,-0.9230,-3.9030,-0.7275,-4.1329,2.3682,0.3018,-0.0926,0.0000,-0.0232
12362.4783,9,-0.9230,-3.9030,-0.7296,-4.1310,2.3672,0.2990,-0.0929,0.0000,-0.0232
12362.4949,9,-0.9230,-3.9030,-0.7317,-4.1292,2.3668,0.2962,-0.0940,0.0000,-0.0235
12362.5115,9,-0.9230,-3.9030,-0.7335,-4.1276,2.3663,0.2939,-0.0947,0.0000,-0.0237
12362.5284,9,-0.9230,-3.9030,-0.7346,-4.1266,2.3652,0.2924,-0.0943,0.0000,-0.0236
12362.5449,9,-0.9230,-3.9030,-0.7350,-4.1263,2.3640,0.2919,-0.0935,0.0000,-0.0234
12362.5616,9,-0.9230,-3.9030,-0.7348,-4.1266,2.3629,0.2923,-0.0926,0.0000,-0.0231
12362.5782,9,-0.9230,-3.9030,-0.7342,-4.1274,2.3628,0.2932,-0.0926,0.0000,-0.0232
12362.5949,9,-0.9230,-3.9030,-0.7333,-4.1284,2.3638,0.2946,-0.0933,0.0000,-0.0233
12362.6116,9,-0.9230,-3.9030,-0.7320,-4.1294,2.3650,0.2962,-0.0935,0.0000,-0.0234
12362.6283,9,-0.9230,-3.9030,-0.7307,-4.1304,2.3662,0.2978,-0.0935,0.0000,-0.0234
12362.6449,9,-0.9230,-3.9030,-0.7296,-4.1313,2.3666,0.2992,-0.0931,0.0000,-0.0233
12362.6616,9,-0.9230,-3.9030,-0.7290,-4.1319,2.3654,0.3000,-0.0916,0.0000,-0.0229
12362.6783,9,-0.9230,-3.9030,-0.7289,-4.1322,2.3637,0.3003,-0.0901,0.0000,-0.0225
12362.6949,9,-0.9230,-3.9030,-0.7293,-4.1321,2.3623,0.3000,-0.0895,0.0000,-0.0224
12362.7116,9,-0.9230,-3.9030,-0.7298,-4.1317,2.3618,0.2994,-0.0896,0.0000,-0.0224
12362.7284,9,-0.9230,-3.9030,-0.7305,-4.1310,2.3629,0.2985,-0.0908,0.0000,-0.0227
12362.7449,9,-0.9230,-3.9030,-0.7311,-4.1303,2.3647,0.2975,-0.0928,0.0000,-0.0232
12362.7616,9,-0.9230,-3.9030,-0.7317,-4.1296,2.3657,0.2966,-0.0937,0.0000,-0.0234
12362.7782,9,-0.9230,-3.9030,-0.7320,-4.1291,2.3648,0.2960,-0.0925,0.0000,-0.0231
12362.7948,9,-0.9230,-3.9030,-0.7321,-4.1290,2.3631,0.2959,-0.0908,0.0000,-0.0227
12362.8116,9,-0.9230,-3.9030,-0.7319,-4.1292,2.3620,0.2962,-0.0897,0.0000,-0.0224
12362.8282,9,-0.9230,-3.9030,-0.7315,-4.1298,2.3623,0.2968,-0.0904,0.0000,-0.0226
12362.8449,9,-0.9230,-3.9030,-0.7312,-4.1304,2.3630,0.2975,-0.0912,0.0000,-0.0228
12362.8616,9,-0.9230,-3.9030,-0.7307,-4.1308,2.3633,0.2981,-0.0914,0.0000,-0.0229
12362.8783,9,-0.9230,-3.9030,-0.7305,-4.1310,2.3629,0.2984,-0.0910,0.0000,-0.0228
12362.8949,9,-0.9230,-3.9030,-0.7305,-4.1308,2.3619,0.2983,-0.0896,0.0000,-0.0224
12362.9116,9,-0.9230,-3.9030,-0.7307,-4.1306,2.3615,0.2980,-0.0891,0.0000,-0.0223
12362.9283,9,-0.9230,-3.9030,-0.7310,-4.1303,2.3616,0.2975,-0.0895,0.0000,-0.0224
12362.9449,9,-0.9230,-3.9030,-0.7314,-4.1301,2.3619,0.2971,-0.0903,0.0000,-0.0226
12362.9615,9,-0.9230,-3.9030,-0.7317,-4.1299,2.3619,0.2968,-0.0906,0.0000,-0.0226
12362.9782,9,-0.9230,-3.9030,-0.7317,-4.1298,2.3615,0.2967,-0.0902,0.0000,-0.0225
12362.9949,9,-0.9230,-3.9030,-0.7316,-4.1298,2.3609,0.2968,-0.0893,0.0000,-0.0223
12363.0116,9,-0.9230,-3.9030,-0.7314,-4.1300,2.3606,0.2970,-0.0888,0.0000,-0.0222
12363.0282,9,-0.9230,-3.9030,-0.7312,-4.1302,2.3605,0.2973,-0.0887,0.0000,-0.0222
12363.0448,9,-0.9230,-3.9030,-0.7311,-4.1304,2.3605,0.2976,-0.0888,0.0000,-0.0222
12363.0616,9,-0.9230,-3.9030,-0.7310,-4.1305,2.3605,0.2977,-0.0886,0.0000,-0.0222
12363.0783,9,-0.9230,-3.9030,-0.7310,-4.1305,2.3600,0.2977,-0.0884,0.0000,-0.0221
12363.0949,9,-0.9230,-3.9030,-0.7312,-4.1304,2.3596,0.2975,-0.0881,0.0000,-0.0220
12363.1115,9,-0.9230,-3.9030,-0.7313,-4.1302,2.3593,0.2973,-0.0878,0.0000,-0.0219
12363.1283,9,-0.9230,-3.9030,-0.7315,-4.1300,2.3592,0.2970,-0.0876,0.0000,-0.0219
12363.1449,9,-0.9230,-3.9030,-0.7316,-4.1299,2.3591,0.2968,-0.0875,0.0000,-0.0219
12363.1616,9,-0.9230,-3.9030,-0.7316,-4.1297,2.3589,0.2967,-0.0870,0.1484,0.0000
12363.1782,9,-0.9230,-3.9030,-0.7317,-4.1298,2.3586,0.2967,-0.0869,0.1484,0.0000
12363.1949,9,-0.9230,-3.9030,-0.7316,-4.1298,2.3582,0.2968,-0.0866,0.1484,0.0000
12363.2115,9,-0.9230,-3.9030,-0.7316,-4.1299,2.3579,0.2969,-0.0862,0.1484,0.0000
12363.2282,9,-0.9230,-3.9030,-0.7315,-4.1300,2.3576,0.2970,-0.0858,0.1485,0.0000
12363.2450,9,-0.9230,-3.9030,-0.7313,-4.1300,2.3573,0.2971,-0.0852,0.1485,0.0000
12363.2623,9,-0.9230,-3.9030,-0.7313,-4.1299,2.3570,0.2971,-0.0848,0.1485,0.0000
12363.2787,9,-0.9230,-3.9030,-0.7314,-4.1298,2.3566,0.2969,-0.0844,0.1484,0.0000
12363.2950,9,-0.9230,-3.9030,-0.7320,-4.1294,2.3560,0.2962,-0.0843,0.1481,0.0000
12363.3116,9,-0.9230,-3.9030,-0.7329,-4.1283,2.3550,0.2948,-0.0835,0.1474,0.0000
12363.3283,9,-0.9230,-3.9030,-0.7344,-4.1266,2.3533,0.2925,-0.0818,0.1463,0.0000
12363.3449,9,-0.9230,-3.9030,-0.7363,-4.1244,2.3520,0.2897,-0.0807,0.1448,0.0000
12363.3615,9,-0.9230,-3.9030,-0.7384,-4.1221,2.3515,0.2865,-0.0805,0.1432,0.0000
12363.3782,9,-0.9230,-3.9030,-0.7409,-4.1196,2.3520,0.2830,-0.0820,0.1415,0.0000
12363.3949,9,-0.9230,-3.9030,-0.7434,-4.1174,2.3533,0.2797,-0.0852,0.1398,0.0000
12363.4116,9,-0.9230,-3.9030,-0.7458,-4.1155,2.3538,0.2767,-0.0880,0.0000,-0.0220
12363.4283,9,-0.9230,-3.9030,-0.7479,-4.1139,2.3533,0.2741,-0.0897,0.0000,-0.0224
12363.4450,9,-0.9230,-3.9030,-0.7496,-4.1126,2.3524,0.2720,-0.0905,0.0000,-0.0226
12363.4617,9,-0.9230,-3.9030,-0.7509,-4.1115,2.3514,0.2704,-0.0905,0.0000,-0.0226
12363.4783,9,-0.9230,-3.9030,-0.7520,-4.1104,2.3514,0.2689,-0.0911,0.0000,-0.0228
12363.4950,9,-0.9230,-3.9030,-0.7529,-4.1094,2.3521,0.2674,-0.0921,0.0000,-0.0230
12363.5117,9,-0.9230,-3.9030,-0.7540,-4.1083,2.3527,0.2659,-0.0933,0.0000,-0.0233
12363.5283,9,-0.9230,-3.9030,-0.7552,-4.1071,2.3529,0.2642,-0.0942,0.0000,-0.0235
12363.5449,9,-0.9230,-3.9030,-0.7568,-4.1058,2.3526,0.2622,-0.0952,0.0000,-0.0238
12363.5616,9,-0.9230,-3.9030,-0.7585,-4.1043,2.3520,0.2599,-0.0960,0.0000,-0.0240
12363.5782,9,-0.9230,-3.9030,-0.7603,-4.1026,2.3518,0.2575,-0.0972,0.0000,-0.0243
12363.5949,9,-0.9230,-3.9030,-0.7621,-4.1011,2.3519,0.2552,-0.0989,0.0000,-0.0247
12363.6116,9,-0.9230,-3.9030,-0.7633,-4.1000,2.3514,0.2536,-0.0995,0.0000,-0.0249
12363.6282,9,-0.9230,-3.9030,-0.7640,-4.0995,2.3505,0.2528,-0.0993,0.0000,-0.0248
12363.6449,9,-0.9230,-3.9030,-0.7642,-4.0994,2.3495,0.2525,-0.0989,0.0000,-0.0247
12363.6617,9,-0.9230,-3.9030,-0.7641,-4.0996,2.3491,0.2528,-0.0985,0.0000,-0.0246
12363.6782,9,-0.9230,-3.9030,-0.7636,-4.1000,2.3492,0.2534,-0.0981,0.0000,-0.0245
12363.6949,9,-0.9230,-3.9030,-0.7628,-4.1007,2.3503,0.2545,-0.0984,0.0000,-0.0246
12363.7116,9,-0.9230,-3.9030,-0.7617,-4.1015,2.3516,0.2558,-0.0984,0.0000,-0.0246
12363.7282,9,-0.9230,-3.9030,-0.7612,-4.1019,2.3521,0.2564,-0.0984,0.0000,-0.0246
12363.7450,9,-0.9230,-3.9030,-0.7601,-4.1029,2.3516,0.2579,-0.0971,0.0000,-0.0243
12363.7616,9,-0.9230,-3.9030,-0.7599,-4.1032,2.3502,0.2582,-0.0957,0.0000,-0.0239
12363.7783,9,-0.9230,-3.9030,-0.7601,-4.1031,2.3490,0.2580,-0.0950,0.0000,-0.0238
12363.7949,9,-0.9230,-3.9030,-0.7606,-4.1027,2.3487,0.2574,-0.0953,0.0000,-0.0238
12363.8116,9,-0.9230,-3.9030,-0.7613,-4.1021,2.3492,0.2565,-0.0962,0.0000,-0.0241
12363.8283,9,-0.9230,-3.9030,-0.7618,-4.1016,2.3500,0.2557,-0.0972,0.0000,-0.0243
12363.8449,9,-0.9230,-3.9030,-0.7622,-4.1012,2.3502,0.2552,-0.0978,0.0000,-0.0245
12363.8616,9,-0.9230,-3.9030,-0.7623,-4.1011,2.3496,0.2551,-0.0972,0.0000,-0.0243
12363.8782,9,-0.9230,-3.9030,-0.7621,-4.1012,2.3485,0.2552,-0.0958,0.0000,-0.0240
12363.8949,9,-0.9230,-3.9030,-0.7618,-4.1015,2.3480,0.2557,-0.0952,0.0000,-0.0238
12363.9116,9,-0.9230,-3.9030,-0.7615,-4.1020,2.3481,0.2562,-0.0955,0.0000,-0.0239
12363.9283,9,-0.9230,-3.9030,-0.7612,-4.1024,2.3484,0.2568,-0.0959,0.0000,-0.0240
12363.9450,9,-0.9230,-3.9030,-0.7610,-4.1027,2.3485,0.2571,-0.0960,0.0000,-0.0240
12363.9616,9,-0.9230,-3.9030,-0.7610,-4.1027,2.3482,0.2572,-0.0958,0.0000,-0.0240
12363.9782,9,-0.9230,-3.9030,-0.7611,-4.1025,2.3476,0.2569,-0.0951,0.0000,-0.0238
12363.9949,9,-0.9230,-3.9030,-0.7614,-4.1022,2.3472,0.2566,-0.0949,0.0000,-0.0237
12364.0116,9,-0.9230,-3.9030,-0.7616,-4.1020,2.3472,0.2562,-0.0951,0.0000,-0.0238
12364.0283,9,-0.9230,-3.9030,-0.7619,-4.1019,2.3472,0.2560,-0.0954,0.0000,-0.0238
12364.0449,9,-0.9230,-3.9030,-0.7619,-4.1018,2.3470,0.2559,-0.0954,0.0000,-0.0239
12364.0616,9,-0.9230,-3.9030,-0.7619,-4.1019,2.3466,0.2560,-0.0950,0.0000,-0.0238
12364.0782,9,-0.9230,-3.9030,-0.7618,-4.1020,2.3463,0.2561,-0.0946,0.0000,-0.0237
12364.0949,9,-0.9230,-3.9030,-0.7617,-4.1022,2.3459,0.2563,-0.0942,0.0000,-0.0236
12364.1116,9,-0.9230,-3.9030,-0.7615,-4.1023,2.3457,0.2565,-0.0939,0.0000,-0.0235
12364.1282,9,-0.9230,-3.9030,-0.7615,-4.1024,2.3455,0.2566,-0.0937,0.0000,-0.0234
12364.1449,9,-0.9230,-3.9030,-0.7615,-4.1024,2.3452,0.2566,-0.0934,0.0000,-0.0234
12364.1616,9,-0.9230,-3.9030,-0.7615,-4.1023,2.3448,0.2565,-0.0931,0.0000,-0.0233
12364.1782,9,-0.9230,-3.9030,-0.7616,-4.1022,2.3445,0.2564,-0.0928,0.0000,-0.0232
12364.1949,9,-0.9230,-3.9030,-0.7617,-4.1021,2.3442,0.2562,-0.0926,0.0000,-0.0231
12364.2119,9,-0.9230,-3.9030,-0.7618,-4.1020,2.3440,0.2561,-0.0924,0.0000,-0.0231
12364.2282,9,-0.9230,-3.9030,-0.7619,-4.1019,2.3437,0.2560,-0.0921,0.0000,-0.0230
12364.2449,9,-0.9230,-3.9030,-0.7619,-4.1019,2.3435,0.2559,-0.0918,0.0000,-0.0230
12364.2616,9,-0.9230,-3.9030,-0.7619,-4.1019,2.3432,0.2559,-0.0916,0.0000,-0.0229
12364.2782,9,-0.9230,-3.9030,-0.7619,-4.1019,2.3429,0.2560,-0.0912,0.0000,-0.0228
12364.2949,9,-0.9230,-3.9030,-0.7618,-4.1019,2.3425,0.2561,-0.0908,0.0000,-0.0227
12364.3118,9,-0.9230,-3.9030,-0.7618,-4.1020,2.3422,0.2561,-0.0903,0.0000,-0.0226
12364.3283,9,-0.9230,-3.9030,-0.7617,-4.1020,2.3418,0.2561,-0.0899,0.0000,-0.0225
12364.3449,9,-0.9230,-3.9030,-0.7617,-4.1019,2.3415,0.2561,-0.0894,0.0000,-0.0223
12364.3616,9,-0.9230,-3.9030,-0.7617,-4.1018,2.3411,0.2560,-0.0889,0.0000,-0.0222
12364.3782,9,-0.9230,-3.9030,-0.7618,-4.1018,2.3408,0.2559,-0.0885,0.0000,-0.0221
12364.3949,9,-0.9230,-3.9030,-0.7618,-4.1017,2.3405,0.2558,-0.0882,0.0000,-0.0221
12364.4116,9,-0.9230,-3.9030,-0.7619,-4.1016,2.3402,0.2557,-0.0880,0.0000,-0.0220
12364.4283,9,-0.9230,-3.9030,-0.7620,-4.1016,2.3398,0.2557,-0.0877,0.0000,-0.0219
12364.4450,9,-0.9230,-3.9030,-0.7620,-4.1016,2.3394,0.2557,-0.0875,0.0000,-0.0219
12364.4615,9,-0.9230,-3.9030,-0.7620,-4.1017,2.3391,0.2557,-0.0872,0.1279,0.0000
12364.4782,9,-0.9230,-3.9030,-0.7620,-4.1017,2.3387,0.2557,-0.0868,0.1279,0.0000
12364.4950,9,-0.9230,-3.9030,-0.7619,-4.1017,2.3384,0.2557,-0.0864,0.1279,0.0000
12364.5116,9,-0.9230,-3.9030,-0.7619,-4.1016,2.3381,0.2558,-0.0859,0.1279,0.0000
12364.5283,9,-0.9230,-3.9030,-0.7619,-4.1016,2.3377,0.2557,-0.0853,0.1279,0.0000
12364.5450,9,-0.9230,-3.9030,-0.7619,-4.1015,2.3373,0.2557,-0.0847,0.1278,0.0000
12364.5616,9,-0.9230,-3.9030,-0.7619,-4.1015,2.3369,0.2556,-0.0843,0.1278,0.0000
12364.5782,9,-0.9230,-3.9030,-0.7619,-4.1014,2.3365,0.2556,-0.0838,0.1278,0.0000
12364.5949,9,-0.9230,-3.9030,-0.7620,-4.1013,2.3361,0.2555,-0.0833,0.1277,0.0000
12364.6116,9,-0.9230,-3.9030,-0.7622,-4.1011,2.3357,0.2551,-0.0831,0.1276,0.0000
12364.6283,9,-0.9230,-3.9030,-0.7629,-4.1004,2.3349,0.2541,-0.0827,0.1271,0.0000
12364.6449,9,-0.9230,-3.9030,-0.7642,-4.0989,2.3336,0.2522,-0.0814,0.1261,0.0000
12364.6616,9,-0.9230,-3.9030,-0.7657,-4.0968,2.3323,0.2496,-0.0797,0.1248,0.0000
12364.6783,9,-0.9230,-3.9030,-0.7676,-4.0945,2.3319,0.2466,-0.0794,0.1233,0.0000
12364.6949,9,-0.9230,-3.9030,-0.7696,-4.0921,2.3320,0.2435,-0.0797,0.1218,0.0000
12364.7116,9,-0.9230,-3.9030,-0.7717,-4.0901,2.3330,0.2406,-0.0822,0.1203,0.0000
12364.7282,9,-0.9230,-3.9030,-0.7737,-4.0885,2.3334,0.2382,-0.0848,0.1191,0.0000
12364.7449,9,-0.9230,-3.9030,-0.7752,-4.0872,2.3328,0.2362,-0.0860,0.1181,0.0000
12364.7616,9,-0.9230,-3.9030,-0.7765,-4.0863,2.3319,0.2347,-0.0869,0.1173,0.0000
12364.7782,9,-0.9230,-3.9030,-0.7775,-4.0855,2.3311,0.2334,-0.0870,0.1167,0.0000
12364.7949,9,-0.9230,-3.9030,-0.7783,-4.0846,2.3313,0.2322,-0.0876,0.0000,-0.0219
12364.8116,9,-0.9230,-3.9030,-0.7792,-4.0836,2.3319,0.2309,-0.0884,0.0000,-0.0221
12364.8283,9,-0.9230,-3.9030,-0.7802,-4.0824,2.3325,0.2293,-0.0894,0.0000,-0.0224
12364.8449,9,-0.9230,-3.9030,-0.7814,-4.0811,2.3327,0.2275,-0.0904,0.0000,-0.0226
12364.8616,9,-0.9230,-3.9030,-0.7830,-4.0796,2.3324,0.2253,-0.0912,0.0000,-0.0228
12364.8782,9,-0.9230,-3.9030,-0.7848,-4.0779,2.3318,0.2229,-0.0922,0.0000,-0.0230
12364.8949,9,-0.9230,-3.9030,-0.7865,-4.0763,2.3314,0.2206,-0.0936,0.0000,-0.0234
12364.9116,9,-0.9230,-3.9030,-0.7878,-4.0750,2.3306,0.2188,-0.0936,0.0000,-0.0234
12364.9283,9,-0.9230,-3.9030,-0.7884,-4.0744,2.3293,0.2179,-0.0930,0.0000,-0.0232
12364.9449,9,-0.9230,-3.9030,-0.7886,-4.0744,2.3279,0.2178,-0.0920,0.0000,-0.0230
12364.9616,9,-0.9230,-3.9030,-0.7883,-4.0748,2.3273,0.2183,-0.0914,0.0000,-0.0229
12364.9782,9,-0.9230,-3.9030,-0.7877,-4.0754,2.3278,0.2192,-0.0914,0.0000,-0.0229
12364.9949,9,-0.9230,-3.9030,-0.7867,-4.0762,2.3292,0.2204,-0.0919,0.0000,-0.0230
12365.0116,9,-0.9230,-3.9030,-0.7856,-4.0772,2.3307,0.2218,-0.0920,0.0000,-0.0230
12365.0283,9,-0.9230,-3.9030,-0.7845,-4.0781,2.3313,0.2233,-0.0911,0.0000,-0.0228
12365.0449,9,-0.9230,-3.9030,-0.7838,-4.0786,2.3305,0.2241,-0.0896,0.0000,-0.0224
12365.0616,9,-0.9230,-3.9030,-0.7837,-4.0788,2.3293,0.2243,-0.0884,0.0000,-0.0221
12365.0782,9,-0.9230,-3.9030,-0.7840,-4.0787,2.3282,0.2240,-0.0881,0.0000,-0.0220
12365.0949,9,-0.9230,-3.9030,-0.7847,-4.0782,2.3280,0.2232,-0.0887,0.0000,-0.0222
12365.1116,9,-0.9230,-3.9030,-0.7854,-4.0775,2.3282,0.2223,-0.0896,0.0000,-0.0224
12365.1283,9,-0.9230,-3.9030,-0.7860,-4.0769,2.3288,0.2214,-0.0905,0.0000,-0.0226
12365.1449,9,-0.9230,-3.9030,-0.7864,-4.0764,2.3286,0.2208,-0.0903,0.0000,-0.0226
12365.1616,9,-0.9230,-3.9030,-0.7864,-4.0762,2.3277,0.2205,-0.0892,0.0000,-0.0223
12365.1782,9,-0.9230,-3.9030,-0.7863,-4.0763,2.3269,0.2207,-0.0883,0.0000,-0.0221
12365.1948,9,-0.9230,-3.9030,-0.7860,-4.0767,2.3269,0.2212,-0.0883,0.0000,-0.0221
12365.2116,9,-0.9230,-3.9030,-0.7856,-4.0772,2.3272,0.2219,-0.0886,0.0000,-0.0222
12365.2282,9,-0.9230,-3.9030,-0.7853,-4.0776,2.3275,0.2224,-0.0890,0.0000,-0.0223
12365.2448,9,-0.9230,-3.9030,-0.7851,-4.0779,2.3275,0.2227,-0.0891,0.0000,-0.0223
12365.2615,9,-0.9230,-3.9030,-0.7851,-4.0779,2.3272,0.2228,-0.0887,0.0000,-0.0222
12365.2782,9,-0.9230,-3.9030,-0.7852,-4.0777,2.3266,0.2225,-0.0880,0.0000,-0.0220
12365.2948,9,-0.9230,-3.9030,-0.7854,-4.0774,2.3263,0.2222,-0.0877,0.0000,-0.0219
12365.3115,9,-0.9230,-3.9030,-0.7857,-4.0771,2.3262,0.2218,-0.0878,0.0000,-0.0220
12365.3283,9,-0.9230,-3.9030,-0.7860,-4.0769,2.3261,0.2214,-0.0880,0.0000,-0.0220
12365.3449,9,-0.9230,-3.9030,-0.7861,-4.0768,2.3258,0.2212,-0.0878,0.0000,-0.0220
12365.3615,9,-0.9230,-3.9030,-0.7862,-4.0768,2.3255,0.2212,-0.0877,0.0000,-0.0219
12365.3782,9,-0.9230,-3.9030,-0.7861,-4.0768,2.3253,0.2213,-0.0873,0.0000,-0.0218
12365.3948,9,-0.9230,-3.9030,-0.7859,-4.0770,2.3251,0.2215,-0.0870,0.1108,0.0000
12365.4115,9,-0.9230,-3.9030,-0.7857,-4.0771,2.3249,0.2218,-0.0864,0.1109,0.0000
12365.4282,9,-0.9230,-3.9030,-0.7856,-4.0773,2.3246,0.2219,-0.0861,0.1110,0.0000
12365.4449,9,-0.9230,-3.9030,-0.7856,-4.0773,2.3242,0.2219,-0.0856,0.1110,0.0000
12365.4615,9,-0.9230,-3.9030,-0.7856,-4.0772,2.3237,0.2219,-0.0849,0.1109,0.0000
12365.4782,9,-0.9230,-3.9030,-0.7856,-4.0770,2.3233,0.2217,-0.0843,0.1108,0.0000
12365.4949,9,-0.9230,-3.9030,-0.7859,-4.0767,2.3231,0.2213,-0.0842,0.1107,0.0000
12365.5115,9,-0.9230,-3.9030,-0.7866,-4.0760,2.3226,0.2203,-0.0841,0.1102,0.0000
12365.5282,9,-0.9230,-3.9030,-0.7876,-4.0748,2.3218,0.2187,-0.0837,0.1094,0.0000
12365.5449,9,-0.9230,-3.9030,-0.7891,-4.0730,2.3208,0.2164,-0.0829,0.1082,0.0000
12365.5616,9,-0.9230,-3.9030,-0.7910,-4.0709,2.3204,0.2136,-0.0833,0.1068,0.0000
12365.5782,9,-0.9230,-3.9030,-0.7929,-4.0688,2.3204,0.2108,-0.0844,0.1054,0.0000
12365.5949,9,-0.9230,-3.9030,-0.7949,-4.0671,2.3209,0.2082,-0.0871,0.1041,0.0000
12365.6116,9,-0.9230,-3.9030,-0.7965,-4.0655,2.3210,0.2059,-0.0890,0.0000,-0.0223
12365.6282,9,-0.9230,-3.9030,-0.7979,-4.0644,2.3205,0.2042,-0.0902,0.0000,-0.0226
12365.6450,9,-0.9230,-3.9030,-0.7984,-4.0639,2.3201,0.2035,-0.0904,0.0000,-0.0226
12365.6618,9,-0.9230,-3.9030,-0.7996,-4.0627,2.3196,0.2018,-0.0910,0.0000,-0.0228
12365.6782,9,-0.9230,-3.9030,-0.8003,-4.0620,2.3199,0.2009,-0.0917,0.0000,-0.0229
12365.6950,9,-0.9230,-3.9030,-0.8010,-4.0612,2.3201,0.1998,-0.0925,0.0000,-0.0231
12365.7115,9,-0.9230,-3.9030,-0.8018,-4.0604,2.3204,0.1986,-0.0934,0.0000,-0.0234
